raw_date_time,temp,otm
6/21/2022 1:30,6.5,H78
6/21/2022 2:30,6,H78
6/21/2022 3:30,5.5,H78
6/21/2022 4:30,5,H78
6/21/2022 5:30,4.5,H78
6/21/2022 6:30,5.5,H78
6/21/2022 7:30,7,H78
6/21/2022 8:30,10.5,H78
6/21/2022 9:30,15.5,H78
6/21/2022 10:30,18,H78
6/21/2022 11:30,21.5,H78
6/21/2022 12:30,25.5,H78
6/21/2022 13:30,30,H78
6/21/2022 14:30,34.5,H78
6/21/2022 15:30,38,H78
6/21/2022 16:30,38.5,H78
6/21/2022 17:30,39,H78
6/21/2022 18:30,36,H78
6/21/2022 19:30,33,H78
6/21/2022 20:30,22.5,H78
6/21/2022 21:30,16,H78
6/21/2022 22:30,13.5,H78
6/21/2022 23:30,12.5,H78
6/22/2022 0:30,12,H78
6/22/2022 1:30,11.5,H78
6/22/2022 2:30,10.5,H78
6/22/2022 3:30,10,H78
6/22/2022 4:30,9.5,H78
6/22/2022 5:30,9.5,H78
6/22/2022 6:30,10.5,H78
6/22/2022 7:30,11.5,H78
6/22/2022 8:30,15,H78
6/22/2022 9:30,21,H78
6/22/2022 10:30,24,H78
6/22/2022 11:30,26,H78
6/22/2022 12:30,29.5,H78
6/22/2022 13:30,37.5,H78
6/22/2022 14:30,39,H78
6/22/2022 15:30,44,H78
6/22/2022 16:30,42,H78
6/22/2022 17:30,40,H78
6/22/2022 18:30,40,H78
6/22/2022 19:30,28.5,H78
6/22/2022 20:30,22,H78
6/22/2022 21:30,17.5,H78
6/22/2022 22:30,15.5,H78
6/22/2022 23:30,14.5,H78
6/23/2022 0:30,14.5,H78
6/23/2022 1:30,13.5,H78
6/23/2022 2:30,13,H78
6/23/2022 3:30,12,H78
6/23/2022 4:30,11.5,H78
6/23/2022 5:30,11,H78
6/23/2022 6:30,11.5,H78
6/23/2022 7:30,12.5,H78
6/23/2022 8:30,14.5,H78
6/23/2022 9:30,16,H78
6/23/2022 10:30,17,H78
6/23/2022 11:30,19,H78
6/23/2022 12:30,21.5,H78
6/23/2022 13:30,30,H78
6/23/2022 14:30,33,H78
6/23/2022 15:30,39,H78
6/23/2022 16:30,27.5,H78
6/23/2022 17:30,15.5,H78
6/23/2022 18:30,8.5,H78
6/23/2022 19:30,14,H78
6/23/2022 20:30,12,H78
6/23/2022 21:30,11.5,H78
6/23/2022 22:30,11.5,H78
6/23/2022 23:30,11,H78
6/24/2022 0:30,11,H78
6/24/2022 1:30,10.5,H78
6/24/2022 2:30,10.5,H78
6/24/2022 3:30,10,H78
6/24/2022 4:30,9.5,H78
6/24/2022 5:30,9.5,H78
6/24/2022 6:30,10,H78
6/24/2022 7:30,10.5,H78
6/24/2022 8:30,14,H78
6/24/2022 9:30,21,H78
6/24/2022 10:30,23.5,H78
6/24/2022 11:30,21,H78
6/24/2022 12:30,25.5,H78
6/24/2022 13:30,32,H78
6/24/2022 14:30,36,H78
6/24/2022 15:30,38.5,H78
6/24/2022 16:30,38.5,H78
6/24/2022 17:30,29.5,H78
6/24/2022 18:30,26,H78
6/24/2022 19:30,24,H78
6/24/2022 20:30,19.5,H78
6/24/2022 21:30,16.5,H78
6/24/2022 22:30,14.5,H78
6/24/2022 23:30,14,H78
6/25/2022 0:30,13.5,H78
6/25/2022 1:30,13,H78
6/25/2022 2:30,11.5,H78
6/25/2022 3:30,11.5,H78
6/25/2022 4:30,10.5,H78
6/25/2022 5:30,10.5,H78
6/25/2022 6:30,11,H78
6/25/2022 7:30,12,H78
6/25/2022 8:30,15,H78
6/25/2022 9:30,20.5,H78
6/25/2022 10:30,23,H78
6/25/2022 11:30,26.5,H78
6/25/2022 12:30,30.5,H78
6/25/2022 13:30,35,H78
6/25/2022 14:30,39,H78
6/25/2022 15:30,44,H78
6/25/2022 16:30,44.5,H78
6/25/2022 17:30,25,H78
6/25/2022 18:30,25.5,H78
6/25/2022 19:30,21,H78
6/25/2022 20:30,17.5,H78
6/25/2022 21:30,17,H78
6/25/2022 22:30,16.5,H78
6/25/2022 23:30,15.5,H78
6/26/2022 0:30,16,H78
6/26/2022 1:30,16,H78
6/26/2022 2:30,15.5,H78
6/26/2022 3:30,14,H78
6/26/2022 4:30,13.5,H78
6/26/2022 5:30,12.5,H78
6/26/2022 6:30,12.5,H78
6/26/2022 7:30,14,H78
6/26/2022 8:30,18,H78
6/26/2022 9:30,24,H78
6/26/2022 10:30,26.5,H78
6/26/2022 11:30,30.5,H78
6/26/2022 12:30,26,H78
6/26/2022 13:30,32,H78
6/26/2022 14:30,28.5,H78
6/26/2022 15:30,40.5,H78
6/26/2022 16:30,42,H78
6/26/2022 17:30,25,H78
6/26/2022 18:30,23,H78
6/26/2022 19:30,22,H78
6/26/2022 20:30,19,H78
6/26/2022 21:30,16.5,H78
6/26/2022 22:30,16.5,H78
6/26/2022 23:30,16,H78
6/27/2022 0:30,16,H78
6/27/2022 1:30,15.5,H78
6/27/2022 2:30,14.5,H78
6/27/2022 3:30,14,H78
6/27/2022 4:30,13.5,H78
6/27/2022 5:30,13,H78
6/27/2022 6:30,14,H78
6/27/2022 7:30,14,H78
6/27/2022 8:30,18,H78
6/27/2022 9:30,24.5,H78
6/27/2022 10:30,26.5,H78
6/27/2022 11:30,29,H78
6/27/2022 12:30,32.5,H78
6/27/2022 13:30,34.5,H78
6/27/2022 14:30,38.5,H78
6/27/2022 15:30,36.5,H78
6/27/2022 16:30,32.5,H78
6/27/2022 17:30,32,H78
6/27/2022 18:30,29,H78
6/27/2022 19:30,24.5,H78
6/27/2022 20:30,19.5,H78
6/27/2022 21:30,16.5,H78
6/27/2022 22:30,15.5,H78
6/27/2022 23:30,15,H78
6/28/2022 0:30,14,H78
6/28/2022 1:30,13,H78
6/28/2022 2:30,13,H78
6/28/2022 3:30,13.5,H78
6/28/2022 4:30,13,H78
6/28/2022 5:30,13,H78
6/28/2022 6:30,12.5,H78
6/28/2022 7:30,13.5,H78
6/28/2022 8:30,16.5,H78
6/28/2022 9:30,21,H78
6/28/2022 10:30,23,H78
6/28/2022 11:30,25.5,H78
6/28/2022 12:30,27,H78
6/28/2022 13:30,29.5,H78
6/28/2022 14:30,30,H78
6/28/2022 15:30,31,H78
6/28/2022 16:30,30,H78
6/28/2022 17:30,29,H78
6/28/2022 18:30,26,H78
6/28/2022 19:30,23,H78
6/28/2022 20:30,17.5,H78
6/28/2022 21:30,14.5,H78
6/28/2022 22:30,13.5,H78
6/28/2022 23:30,13,H78
6/29/2022 0:30,12,H78
6/29/2022 1:30,12,H78
6/29/2022 2:30,11,H78
6/29/2022 3:30,9.5,H78
6/29/2022 4:30,10.5,H78
6/29/2022 5:30,9.5,H78
6/29/2022 6:30,10,H78
6/29/2022 7:30,11.5,H78
6/29/2022 8:30,15,H78
6/29/2022 9:30,19.5,H78
6/29/2022 10:30,21.5,H78
6/29/2022 11:30,23.5,H78
6/29/2022 12:30,26,H78
6/29/2022 13:30,28.5,H78
6/29/2022 14:30,31.5,H78
6/29/2022 15:30,31,H78
6/29/2022 16:30,31,H78
6/29/2022 17:30,29,H78
6/29/2022 18:30,25.5,H78
6/29/2022 19:30,22,H78
6/29/2022 20:30,17,H78
6/29/2022 21:30,14,H78
6/29/2022 22:30,12.5,H78
6/29/2022 23:30,12.5,H78
6/30/2022 0:30,12,H78
6/30/2022 1:30,11.5,H78
6/30/2022 2:30,10,H78
6/30/2022 3:30,10,H78
6/30/2022 4:30,8.5,H78
6/30/2022 5:30,9,H78
6/30/2022 6:30,10,H78
6/30/2022 7:30,11,H78
6/30/2022 8:30,14,H78
6/30/2022 9:30,18.5,H78
6/30/2022 10:30,20.5,H78
6/30/2022 11:30,23.5,H78
6/30/2022 12:30,26,H78
6/30/2022 13:30,28,H78
6/30/2022 14:30,31,H78
6/30/2022 15:30,33,H78
6/30/2022 16:30,32,H78
6/30/2022 17:30,30.5,H78
6/30/2022 18:30,25,H78
6/30/2022 19:30,21,H78
6/30/2022 20:30,15.5,H78
6/30/2022 21:30,12.5,H78
6/30/2022 22:30,11.5,H78
6/30/2022 23:30,11.5,H78
7/1/2022 0:30,11.5,H78
7/1/2022 1:30,11,H78
7/1/2022 2:30,11,H78
7/1/2022 3:30,10.5,H78
7/1/2022 4:30,10,H78
7/1/2022 5:30,10,H78
7/1/2022 6:30,9.5,H78
7/1/2022 7:30,9.5,H78
7/1/2022 8:30,12.5,H78
7/1/2022 9:30,18.5,H78
7/1/2022 10:30,20.5,H78
7/1/2022 11:30,22,H78
7/1/2022 12:30,27.5,H78
7/1/2022 13:30,28.5,H78
7/1/2022 14:30,31,H78
7/1/2022 15:30,32.5,H78
7/1/2022 16:30,31.5,H78
7/1/2022 17:30,31.5,H78
7/1/2022 18:30,28,H78
7/1/2022 19:30,22.5,H78
7/1/2022 20:30,16.5,H78
7/1/2022 21:30,13.5,H78
7/1/2022 22:30,13,H78
7/1/2022 23:30,12.5,H78
7/2/2022 0:30,12,H78
7/2/2022 1:30,11.5,H78
7/2/2022 2:30,11,H78
7/2/2022 3:30,11.5,H78
7/2/2022 4:30,11,H78
7/2/2022 5:30,11,H78
7/2/2022 6:30,10,H78
7/2/2022 7:30,10.5,H78
7/2/2022 8:30,12,H78
7/2/2022 9:30,14,H78
7/2/2022 10:30,20.5,H78
7/2/2022 11:30,23.5,H78
7/2/2022 12:30,21.5,H78
7/2/2022 13:30,27.5,H78
7/2/2022 14:30,27,H78
7/2/2022 15:30,29.5,H78
7/2/2022 16:30,20.5,H78
7/2/2022 17:30,21.5,H78
7/2/2022 18:30,22.5,H78
7/2/2022 19:30,17,H78
7/2/2022 20:30,12,H78
7/2/2022 21:30,10,H78
7/2/2022 22:30,8.5,H78
7/2/2022 23:30,7.5,H78
7/3/2022 0:30,6.5,H78
7/3/2022 1:30,7,H78
7/3/2022 2:30,6.5,H78
7/3/2022 3:30,5.5,H78
7/3/2022 4:30,5,H78
7/3/2022 5:30,6,H78
7/3/2022 6:30,6.5,H78
7/3/2022 7:30,9,H78
7/3/2022 8:30,10,H78
7/3/2022 9:30,16,H78
7/3/2022 10:30,16,H78
7/3/2022 11:30,17.5,H78
7/3/2022 12:30,18.5,H78
7/3/2022 13:30,22,H78
7/3/2022 14:30,21.5,H78
7/3/2022 15:30,23.5,H78
7/3/2022 16:30,19,H78
7/3/2022 17:30,23,H78
7/3/2022 18:30,21,H78
7/3/2022 19:30,17,H78
7/3/2022 20:30,11,H78
7/3/2022 21:30,8.5,H78
7/3/2022 22:30,7,H78
7/3/2022 23:30,6.5,H78
7/4/2022 0:30,6.5,H78
7/4/2022 1:30,5.5,H78
7/4/2022 2:30,5,H78
7/4/2022 3:30,5.5,H78
7/4/2022 4:30,5,H78
7/4/2022 5:30,4.5,H78
7/4/2022 6:30,5.5,H78
7/4/2022 7:30,6,H78
7/4/2022 8:30,8.5,H78
7/4/2022 9:30,13.5,H78
7/4/2022 10:30,15.5,H78
7/4/2022 11:30,18.5,H78
7/4/2022 12:30,20.5,H78
7/4/2022 13:30,24.5,H78
7/4/2022 14:30,26.5,H78
7/4/2022 15:30,27.5,H78
7/4/2022 16:30,27,H78
7/4/2022 17:30,23.5,H78
7/4/2022 18:30,21.5,H78
7/4/2022 19:30,17,H78
7/4/2022 20:30,11,H78
7/4/2022 21:30,9,H78
7/4/2022 22:30,8,H78
7/4/2022 23:30,7.5,H78
7/5/2022 0:30,8,H78
7/5/2022 1:30,7,H78
7/5/2022 2:30,6.5,H78
7/5/2022 3:30,5.5,H78
7/5/2022 4:30,5,H78
7/5/2022 5:30,4.5,H78
7/5/2022 6:30,5.5,H78
7/5/2022 7:30,6,H78
7/5/2022 8:30,9.5,H78
7/5/2022 9:30,17,H78
7/5/2022 10:30,22,H78
7/5/2022 11:30,23,H78
7/5/2022 12:30,25,H78
7/5/2022 13:30,29,H78
7/5/2022 14:30,30.5,H78
7/5/2022 15:30,26.5,H78
7/5/2022 16:30,26,H78
7/5/2022 17:30,17,H78
7/5/2022 18:30,16.5,H78
7/5/2022 19:30,17.5,H78
7/5/2022 20:30,12.5,H78
7/5/2022 21:30,10,H78
7/5/2022 22:30,9,H78
7/5/2022 23:30,8.5,H78
7/6/2022 0:30,8.5,H78
7/6/2022 1:30,9,H78
7/6/2022 2:30,9,H78
7/6/2022 3:30,9,H78
7/6/2022 4:30,8,H78
7/6/2022 5:30,7.5,H78
7/6/2022 6:30,8,H78
7/6/2022 7:30,8.5,H78
7/6/2022 8:30,11,H78
7/6/2022 9:30,16.5,H78
7/6/2022 10:30,20.5,H78
7/6/2022 11:30,25,H78
7/6/2022 12:30,26.5,H78
7/6/2022 13:30,30,H78
7/6/2022 14:30,30.5,H78
7/6/2022 15:30,30.5,H78
7/6/2022 16:30,30,H78
7/6/2022 17:30,27.5,H78
7/6/2022 18:30,24,H78
7/6/2022 19:30,19,H78
7/6/2022 20:30,13.5,H78
7/6/2022 21:30,11.5,H78
7/6/2022 22:30,10,H78
7/6/2022 23:30,10,H78
7/7/2022 0:30,9.5,H78
7/7/2022 1:30,10.5,H78
7/7/2022 2:30,10.5,H78
7/7/2022 3:30,9.5,H78
7/7/2022 4:30,8.5,H78
7/7/2022 5:30,8,H78
7/7/2022 6:30,8.5,H78
7/7/2022 7:30,9.5,H78
7/7/2022 8:30,12,H78
7/7/2022 9:30,18,H78
7/7/2022 10:30,20,H78
7/7/2022 11:30,22.5,H78
7/7/2022 12:30,26.5,H78
7/7/2022 13:30,28.5,H78
7/7/2022 14:30,30,H78
7/7/2022 15:30,31.5,H78
7/7/2022 16:30,30.5,H78
7/7/2022 17:30,29.5,H78
7/7/2022 18:30,26.5,H78
7/7/2022 19:30,22,H78
7/7/2022 20:30,16,H78
7/7/2022 21:30,13.5,H78
7/7/2022 22:30,12.5,H78
7/7/2022 23:30,12,H78
7/8/2022 0:30,11.5,H78
7/8/2022 1:30,11,H78
7/8/2022 2:30,11,H78
7/8/2022 3:30,10.5,H78
7/8/2022 4:30,10,H78
7/8/2022 5:30,10,H78
7/8/2022 6:30,10.5,H78
7/8/2022 7:30,11,H78
7/8/2022 8:30,13.5,H78
7/8/2022 9:30,18.5,H78
7/8/2022 10:30,21.5,H78
7/8/2022 11:30,25,H78
7/8/2022 12:30,27,H78
7/8/2022 13:30,30.5,H78
7/8/2022 14:30,32,H78
7/8/2022 15:30,33,H78
7/8/2022 16:30,34,H78
7/8/2022 17:30,31,H78
7/8/2022 18:30,28.5,H78
7/8/2022 19:30,22.5,H78
7/8/2022 20:30,16.5,H78
7/8/2022 21:30,14,H78
7/8/2022 22:30,13,H78
7/8/2022 23:30,12,H78
7/9/2022 0:30,11.5,H78
7/9/2022 1:30,11,H78
7/9/2022 2:30,11,H78
7/9/2022 3:30,10.5,H78
7/9/2022 4:30,10,H78
7/9/2022 5:30,10,H78
7/9/2022 6:30,9.5,H78
7/9/2022 7:30,10,H78
7/9/2022 8:30,12,H78
7/9/2022 9:30,17,H78
7/9/2022 10:30,19.5,H78
7/9/2022 11:30,22,H78
7/9/2022 12:30,25,H78
7/9/2022 13:30,28,H78
7/9/2022 14:30,30,H78
7/9/2022 15:30,31,H78
7/9/2022 16:30,31.5,H78
7/9/2022 17:30,30,H78
7/9/2022 18:30,26.5,H78
7/9/2022 19:30,22.5,H78
7/9/2022 20:30,16.5,H78
7/9/2022 21:30,13.5,H78
7/9/2022 22:30,13,H78
7/9/2022 23:30,12.5,H78
7/10/2022 0:30,12,H78
7/10/2022 1:30,11.5,H78
7/10/2022 2:30,10.5,H78
7/10/2022 3:30,10.5,H78
7/10/2022 4:30,10,H78
7/10/2022 5:30,10,H78
7/10/2022 6:30,10,H78
7/10/2022 7:30,12,H78
7/10/2022 8:30,14.5,H78
7/10/2022 9:30,21,H78
7/10/2022 10:30,24,H78
7/10/2022 11:30,27,H78
7/10/2022 12:30,32,H78
7/10/2022 13:30,36,H78
7/10/2022 14:30,41,H78
7/10/2022 15:30,44.5,H78
7/10/2022 16:30,45,H78
7/10/2022 17:30,44,H78
7/10/2022 18:30,42.5,H78
7/10/2022 19:30,37.5,H78
7/10/2022 20:30,26.5,H78
7/10/2022 21:30,20.5,H78
7/10/2022 22:30,18.5,H78
7/10/2022 23:30,17.5,H78
7/11/2022 0:30,16.5,H78
7/11/2022 1:30,16,H78
7/11/2022 2:30,15,H78
7/11/2022 3:30,14.5,H78
7/11/2022 4:30,14,H78
7/11/2022 5:30,13,H78
7/11/2022 6:30,14,H78
7/11/2022 7:30,14.5,H78
7/11/2022 8:30,17,H78
7/11/2022 9:30,23,H78
7/11/2022 10:30,25.5,H78
7/11/2022 11:30,28.5,H78
7/11/2022 12:30,33,H78
7/11/2022 13:30,38.5,H78
7/11/2022 14:30,42.5,H78
7/11/2022 15:30,45,H78
7/11/2022 16:30,47.5,H78
7/11/2022 17:30,45,H78
7/11/2022 18:30,44.5,H78
7/11/2022 19:30,40,H78
7/11/2022 20:30,27.5,H78
7/11/2022 21:30,22.5,H78
7/11/2022 22:30,20.5,H78
7/11/2022 23:30,19,H78
7/12/2022 0:30,18.5,H78
7/12/2022 1:30,17.5,H78
7/12/2022 2:30,16.5,H78
7/12/2022 3:30,15.5,H78
7/12/2022 4:30,15,H78
7/12/2022 5:30,14.5,H78
7/12/2022 6:30,15.5,H78
7/12/2022 7:30,17.5,H78
7/12/2022 8:30,19.5,H78
7/12/2022 9:30,26.5,H78
7/12/2022 10:30,29,H78
7/12/2022 11:30,32,H78
7/12/2022 12:30,32.5,H78
7/12/2022 13:30,40.5,H78
7/12/2022 14:30,40.5,H78
7/12/2022 15:30,42,H78
7/12/2022 16:30,41.5,H78
7/12/2022 17:30,38,H78
7/12/2022 18:30,31.5,H78
7/12/2022 19:30,26,H78
7/12/2022 20:30,21.5,H78
7/12/2022 21:30,19,H78
7/12/2022 22:30,14.5,H78
7/12/2022 23:30,16.5,H78
7/13/2022 0:30,16.5,H78
7/13/2022 1:30,16,H78
7/13/2022 2:30,16,H78
7/13/2022 3:30,15.5,H78
7/13/2022 4:30,16,H78
7/13/2022 5:30,15.5,H78
7/13/2022 6:30,15,H78
7/13/2022 7:30,16,H78
7/13/2022 8:30,17,H78
7/13/2022 9:30,20.5,H78
7/13/2022 10:30,23,H78
7/13/2022 11:30,25.5,H78
7/13/2022 12:30,29,H78
7/13/2022 13:30,34,H78
7/13/2022 14:30,36.5,H78
7/13/2022 15:30,36.5,H78
7/13/2022 16:30,33.5,H78
7/13/2022 17:30,32,H78
7/13/2022 18:30,28,H78
7/13/2022 19:30,24,H78
7/13/2022 20:30,18,H78
7/13/2022 21:30,15.5,H78
7/13/2022 22:30,14.5,H78
7/13/2022 23:30,14.5,H78
7/14/2022 0:30,13.5,H78
7/14/2022 1:30,13.5,H78
7/14/2022 2:30,13.5,H78
7/14/2022 3:30,12.5,H78
7/14/2022 4:30,13,H78
7/14/2022 5:30,12,H78
7/14/2022 6:30,13.5,H78
7/14/2022 7:30,13.5,H78
7/14/2022 8:30,16,H78
7/14/2022 9:30,23,H78
7/14/2022 10:30,26,H78
7/14/2022 11:30,29,H78
7/14/2022 12:30,32.5,H78
7/14/2022 13:30,34,H78
7/14/2022 14:30,35,H78
7/14/2022 15:30,35.5,H78
7/14/2022 16:30,35,H78
7/14/2022 17:30,35,H78
7/14/2022 18:30,31.5,H78
7/14/2022 19:30,26.5,H78
7/14/2022 20:30,19.5,H78
7/14/2022 21:30,17,H78
7/14/2022 22:30,16,H78
7/14/2022 23:30,15,H78
7/15/2022 0:30,14.5,H78
7/15/2022 1:30,14.5,H78
7/15/2022 2:30,15,H78
7/15/2022 3:30,14,H78
7/15/2022 4:30,14,H78
7/15/2022 5:30,13.5,H78
7/15/2022 6:30,14.5,H78
7/15/2022 7:30,15,H78
7/15/2022 8:30,17.5,H78
7/15/2022 9:30,23,H78
7/15/2022 10:30,25,H78
7/15/2022 11:30,27.5,H78
7/15/2022 12:30,30.5,H78
7/15/2022 13:30,32,H78
7/15/2022 14:30,32.5,H78
7/15/2022 15:30,34.5,H78
7/15/2022 16:30,34.5,H78
7/15/2022 17:30,33,H78
7/15/2022 18:30,31.5,H78
7/15/2022 19:30,27.5,H78
7/15/2022 20:30,20.5,H78
7/15/2022 21:30,18,H78
7/15/2022 22:30,17,H78
7/15/2022 23:30,17.5,H78
7/16/2022 0:30,16.5,H78
7/16/2022 1:30,16.5,H78
7/16/2022 2:30,16,H78
7/16/2022 3:30,16,H78
7/16/2022 4:30,15.5,H78
7/16/2022 5:30,15.5,H78
7/16/2022 6:30,16,H78
7/16/2022 7:30,17,H78
7/16/2022 8:30,19,H78
7/16/2022 9:30,24.5,H78
7/16/2022 10:30,26.5,H78
7/16/2022 11:30,28.5,H78
7/16/2022 12:30,31,H78
7/16/2022 13:30,34,H78
7/16/2022 14:30,35,H78
7/16/2022 15:30,36.5,H78
7/16/2022 16:30,36,H78
7/16/2022 17:30,34.5,H78
7/16/2022 18:30,32,H78
7/16/2022 19:30,28,H78
7/16/2022 20:30,21.5,H78
7/16/2022 21:30,19,H78
7/16/2022 22:30,18,H78
7/16/2022 23:30,17,H78
7/17/2022 0:30,17.5,H78
7/17/2022 1:30,17.5,H78
7/17/2022 2:30,17.5,H78
7/17/2022 3:30,17,H78
7/17/2022 4:30,16,H78
7/17/2022 5:30,16,H78
7/17/2022 6:30,16,H78
7/17/2022 7:30,16.5,H78
7/17/2022 8:30,18.5,H78
7/17/2022 9:30,24,H78
7/17/2022 10:30,25.5,H78
7/17/2022 11:30,28,H78
7/17/2022 12:30,31,H78
7/17/2022 13:30,32,H78
7/17/2022 14:30,33,H78
7/17/2022 15:30,35,H78
7/17/2022 16:30,32,H78
